,tweet_id_str,date_time,location,tweet_text
115,1420318110637338624,2021-07-28 09:40:00,Kenya,"Tanzanian President Samia Suluhu, receive her first Covid-19 vaccine jab. 
📸: @MwananchiNews https://t.co/jNkivZ2Xxx"
116,1420317287618338818,2021-07-28 09:36:44,"Nairobi, Kenya","JUST IN: Tanzanian President Samia Suluhu, other top government officials receive their first Covid-19 vaccine jab. https://t.co/fU39IXlTlT"
117,1420316996726661120,2021-07-28 09:35:34,Nairobi,"TANZANIAN PRESIDENT Samia Suluhu publicly receives Johnson &amp; Johnson Covid-19 jab, officially launches vaccination in the country. https://t.co/BZisBhOOad"
118,1420316851658133507,2021-07-28 09:35:00,Nairobi,"A last word of caution to all those pretending the Covid-19 pandemic is toning down @GVDBossche 
https://t.co/olXqeIFyjq

And the belief in Vaccine Efficacy is now bumping at euphoric levels. 
https://t.co/nMdYTt2jWz"
119,1420315557455400963,2021-07-28 09:29:51,"Nairobi, Kenya",President Samia Suluhu has been given a Covid-19 vaccine at the start of Tanzania's vaccination rollout. https://t.co/PbXUcsMWDV https://t.co/Mhk4gRbJDX
120,1420314975730601985,2021-07-28 09:27:33,"Nairobi, Kenya",Took my 6th covid-19 vaccine dose today at Nairobi Hospital😡😠 https://t.co/PSiNbNT3W4
121,1420314825876516868,2021-07-28 09:26:57,"Kisumu, Kenya","Catholic Archdiocese of Dar-es-Salaam Archbishop Jude Thaddaeus Ruwa'ichi receives vaccine for covid-19 Wednesday July 28, 2021. Tanzania's president, Samia Suluhu Hassan was the first to receive. TZ was 1 of the 4 African countries that was not interested in vaccine. https://t.co/C4CPiy3PqZ"
122,1420312943095435266,2021-07-28 09:19:28,"Nairobi, Kenya",Tanzanian President @SuluhuSamia has received her first jab of the Covid-19 vaccine after the country received 1 million doses of Johnson and Johnson vaccines from the US government over the weekend. https://t.co/XbHEjmHQWj
123,1420310475959672837,2021-07-28 09:09:40,"Nairobi, Kenya","Vaccination is key to our safety and the safety of others. If you've been vaccinated against #COVID19, it is still important to follow health guidelines such as wearing masks, maintaining social distance, and hand washing. https://t.co/EEHqb4orup"
124,1420308557061398529,2021-07-28 09:02:02,Nairobi.,Tanzanian President Samia Suluhu receives her first jab of the Covid-19 vaccine; the country has received 1 million doses of the Johnson &amp; Johnson COVID-19 vaccines donated by the US gov't.
125,1420307598641934338,2021-07-28 08:58:14,"Nairobi, Kenya","Tanzania’s Samia Suluhu has been vaccinated against Covid-19 at State House, Dar es Salaam. The President says she decided to take the jab as a way of leading from the front. Tanzania is currently scaling up the rollout of Covid-19 vaccine program."
126,1420307301517471747,2021-07-28 08:57:03,Nairobi,#Tanzania has started a nationwide vaccination campaign with Pres @SuluhuSamia getting her jab at S/House in D/Salaam. Pres Samia has shifted away from the policy of her predecessor Pres.Magufuli who was a #COVID19 denier who promoted herbal remedies &amp; steam inhalation https://t.co/eUYmAD3xiL
127,1420306642655121412,2021-07-28 08:54:26,"Nairobi, Kenya","TANZANIAN President @SuluhuSamia vaccinated against #COVID19
 
The country has also launched a vaccination drive, a departure from late President John Magufuli's Corona denialism. 

Burundi and Eritrea are the only countries yet to start vaccinating their citizens. #TV47News https://t.co/f0IXXhNf6O"
128,1420305421022154756,2021-07-28 08:49:35,"Nairobi, Kenya",#Tanzania President @SuluhuSamia  receives #Covid19 jab as nationwide vaccination drive kicks off; the country has received over 1m doses of J&amp;J vaccine from USA. https://t.co/DEv93N34qE
129,1420303793628094465,2021-07-28 08:43:07,"Nairobi, Kenya",Tanzania President Samia Suluhu receives Covid-19 jab as nationwide vaccination drive kicks off; the country has received over 1m doses of J&amp;J vaccine from USA.
130,1420301841951338496,2021-07-28 08:35:21,"Nairobi, Kenya",PRESIDENT Suluhu launches nationwide COVID-19 vaccination campaign in Tanzania with 1mn doses; orders more J&amp;J vaccines.
131,1420296449351376899,2021-07-28 08:13:56,"Nairobi, Kenya","Tanzanian President Samia Suluhu Hassan to get #COVID19 jab on Wednesday as she launches vaccination drive. Tanzania received 1,058,400 doses of the Johnson &amp; Johnson manufactured #vaccine from the US on Saturday. https://t.co/mWczeK7g4h"
132,1420295461605453824,2021-07-28 08:10:00,"Kisii, Kenya","Understanding COVID 19 myths, origin, cause, symptoms, vaccine, thank you coronavirus helpers https://t.co/NW3Cs4oNC8 #Buzzfeed @JamesOngwae @MillicentOmanga @dan_omanga @okonu_enock @iam_Shourtie @SimbaArati @VictorMochere @chrisembaramba @EchateKenya"
133,1420295158365671439,2021-07-28 08:08:48,"Nairobi, Kenya","Have you received your Covid-19 vaccine? What side effects did you experience with the first dose and second dose?

#wellness #covid #covid_19 #vaccine #covidvaccine #health #wednesday #COVID19 #CovidVaccine https://t.co/9d746nIiUD"
134,1420290811565068288,2021-07-28 07:51:31,"Nairobi, Kenya","Please observe all protective protocols as before, even after your Covid vaccination."
135,1420290237742395395,2021-07-28 07:49:15,Nairobi,#Tanzania president @SuluhuSamia set to get her Covid-19 Johnson &amp; Johnson vaccine very shortly. TZ has received about 1 million doses from the US as part of the WHO COVAX initiative . Significant change of policy from her predecessor Late John Magufuli's denialism..
136,1420280941373702144,2021-07-28 07:12:18,"Nairobi, Kenya",Cisco SD-Access May Just Be the Vaccine You Need to Combat the Digital Pandemic https://t.co/yqQsg048zm https://t.co/ctfST4oRDI
137,1420275493920813058,2021-07-28 06:50:39,"Nairobi, Kenya",COVID-19 Vaccine Apartheid is the new INEQUITY! https://t.co/GYcPI20WNk
138,1420249090202476545,2021-07-28 05:05:44,"Nakuru, Kenya","#VaccineEquity

The Global South is just a spectator in this rush for 100% vaccination in the developed world.

#Olympics 
#Covid_19 https://t.co/ixsWDFllYZ"
139,1420244367613255681,2021-07-28 04:46:58,"Nairobi, Kenya","Covid 19 coronavirus: Women are claiming 'boobs get bigger' after having Pfizer jab, via @nzherald https://t.co/0cyIKVezhS #Covid_19"
140,1420243910362865666,2021-07-28 04:45:09,"Nairobi, Kenya","Kenya is steadily building its wall of immunity against #COVID19.

The secret to #BuildBackBetter is getting your #COVID19Vaccination &amp; ensuring collective communal compliance with .@MOH_Kenya #Covid19 guidelines.

Remember to follow the guidelines even after your vaccination. https://t.co/TSJJLq4vdV"
141,1420228794535841794,2021-07-28 03:45:05,"Nairobi, Kenya",Tanzania to begin Covid vaccination drive Wednesday - https://t.co/1nx7B5kWl5 https://t.co/9FlgY36yLQ
142,1420221870666825729,2021-07-28 03:17:35,Nairobi,"Europe shows U.S what may be next in COVID fight | Fortune “What is your freedom worth if you say you don't want to get vaccinated, but if tomorrow you infect your father, your mother or me?”That is not freedom, that is irresponsibility and selfishness.

 https://t.co/yXosbD6ebU"
143,1420212009891729411,2021-07-28 02:38:24,NAIROBI,"Two years down the Covid line, the only strategies our government has learned and mastered are announcing numbers and locking/unclocking the country. Not vaccination. As we speak only 2% of the citizenry has been vaccinated. Should we cry, weep or both?"
144,1420130355961552896,2021-07-27 21:13:56,Nairobi,"✦ [ #Newsnight ]

Covid 19 vaccines(Astrazeneca or Janssen)

https://t.co/qXUzPXB1gE"
145,1420102659114213379,2021-07-27 19:23:52,"Nairobi, Kenya",Get ur Covid-19 vaccination  pls. I  got mine today. Thanks ⁦@mutongoitvke⁩ ⁦@WiperMovement⁩ ⁦@skmusyoka⁩ https://t.co/ZuMJ2R9h6N
146,1420069325914914825,2021-07-27 17:11:25,Nairobi,"COVAX, World Bank in financing deal to speed up jabs access in poor countries: The UN-backed vaccine sharing platform COVAX and the World Bank have agreed to accelerate COVID-19 dose supply for roughl.. https://t.co/QRhGhFCzOy via @MaudhuiHouse"
147,1420061652129562628,2021-07-27 16:40:55,"Kisumu, Kenya","Restrictions and lockdowns alone won't work!Resource the vaccination prog! KEMRI, tell us the proportion of our populace that is Covid-19 Antibody positive whether from vaccine or infection!How herd immune are we? Or its still home by 7pm like chicken?

https://t.co/5EaLfhjc6F"
148,1420044849240231941,2021-07-27 15:34:09,"Nairobi, Kenya",Samia to get Covid jab Wednesday as she launches vaccination drive - https://t.co/HzYLwJAq9Q https://t.co/xV6iqSijep
149,1420025128629461006,2021-07-27 14:15:48,"Nairobi,Kenya","A 3rd Covid shot will be needed for those who are have already received two shots,that is according to pfizer and astrazeneca."
150,1420023784111738882,2021-07-27 14:10:27,"Nairobi,Kenya",Double-vaccinated Kitui Governor Charity Ngilu contracted Covid and is now admitted at Nairobi Hospital...the vaccine is effective indeed
151,1420021215293476870,2021-07-27 14:00:15,"Nairobi, Kenya",Mixed AstraZeneca-Pfizer shot boosts COVID antibody level – study https://t.co/HMlgrq7n0J https://t.co/ElV5MJ099k
152,1420014039959224325,2021-07-27 13:31:44,"Nairobi,Kenya","More than 200,000 tutors are yet to be fully vaccinated against Covid-19 as schools reopen for term one.

#venustvnewskenya
#COVID19
#vaccination
#Schoolsreopen
https://t.co/goB6Rk2AZY https://t.co/6c2HcKR113"
153,1420012344932016133,2021-07-27 13:25:00,Nairobi,"Tanzania to begin Covid vaccination drive Wednesday: Dar es Salaam (AFP), Jul 27 - Tanzania's health ministry said it will begin a mass vaccination drive on Wednesday, in a reversal of the policies of.. https://t.co/elYDYgj91q"
154,1420000190438780928,2021-07-27 12:36:42,"Nairobi, Kenya","Tanzania’s health ministry said it will begin a mass vaccination drive, in a reversal of the policies of the country’s late Covid-sceptic leader. 

https://t.co/eO0Swk5aYq"
155,1419999346725113856,2021-07-27 12:33:21,"Mukurweini & Karatina, Nyeri","Isn’t it treasonous if a government doesn’t import vaccines, doesn’t allow private entities to import a vaccine and continually gives false information on Covid statistics (by not testing) especially on this latest wave?"
156,1419997268208455711,2021-07-27 12:25:05,"Nairobi , Kenya ","It doesn’t matter the #variants just #mask and #socialdistance  plus #vaccination when available🙏. 
It is now clear that this pandemic is driven by behavior/ personal decisions. 
Be informed . 
Be wise . 
Be safe ."
157,1419985691803586564,2021-07-27 11:39:05,"Nairobi, Kenya",A longer gap between first and second doses of the Pfizer-BioNTech Covid vaccine makes the body’s immune system produce more infection-fighting antibodies - researchers  https://t.co/Nm15vieWWm
158,1419982928864501770,2021-07-27 11:28:06,Nairobi,"Dr David Ho...""look at how quickly we came up with a Covid vaccine but forty years later we are still yet to get a vaccine for HIV"" @IAS2021"
159,1419980255931076608,2021-07-27 11:17:29,"Nairobi, Kenya",#Breakingkenanews      Suluhu to get Covid jab Wednesday as she launches vaccination drive https://t.co/bJ09XbE6Vg
160,1419979988841992192,2021-07-27 11:16:25,"Nairobi, Kenya","Tanzanians are in safe hands now. covid19 pandemic  or any other pandemic does not care about sovereignty.  Asanti @SuluhuSamia

For Embracing vaccination towards protecting all our people from this deadly virus. #IHR2005 https://t.co/VlcXhThU57"
161,1419975993729720334,2021-07-27 11:00:33,Nairobi,Suluhu to get Covid jab Wednesday as she launches vaccination drive https://t.co/B9p0a4AtOr https://t.co/xLYoIFgnEb
162,1419975328131424270,2021-07-27 10:57:54,"Nairobi, Kenya",What Happens When Vaccinated People Get COVID-19?  https://t.co/B6YAZS6OY6
163,1419968594746748930,2021-07-27 10:31:09,Nairobi Kenya,Tanzania to begin Covid vaccination drive Wednesday: Health Ministry.
164,1419957221308383250,2021-07-27 09:45:57,"Nairobi, Kenya","UNVACCINATED TEACHERS
The Teachers Service Commission has confirmed that at least 27.1% of teachers have received the two jabs of AstraZeneca Oxford Vaccine. In equivalent, nearly 330,000 teachers have not been vaccinated against Covid-19. https://t.co/kqAm40FAfv https://t.co/FGu84uMZqY"
165,1419957036872253449,2021-07-27 09:45:13,"Nairobi, Kenya","Tanzania Kicks Off Covid Vaccination With The President Taking Her First Shot

https://t.co/ADUIv4Gaji"
166,1419948920923373580,2021-07-27 09:12:58,"Nairobi, Kenya",There's no solid evidence COVID-19 vaccines cause menstrual cycle changes. That doesn't mean ... - https://t.co/vUjqJfEh9f #menstruationmatters #pathtowomanhood
167,1419948651997184023,2021-07-27 09:11:54,"Nairobi, Kenya",VERIFY: Is the COVID-19 shot causing menstrual cycle changes? - https://t.co/NOe4Dzgm6t #menstruationmatters #pathtowomamhood
168,1419948542886612994,2021-07-27 09:11:28,"Nairobi, Kenya","Menstrual changes to be expected after COVID-19 vaccine, during pandemic: experts - https://t.co/Env8BIWJgi #menstruationmatters #pathtowomamhood"
169,1419928637525139457,2021-07-27 07:52:22,"Nairobi, Kenya",CAS @MOH_Kenya @DrMercyHealth #NCDs notes that #NCDs reduces household income by 26% as she launches the national #NCD strategy. People living with NCDs have been prioritized in the next cycle of #Covid_19 vaccination @LilianMbau @NCDAK @ncdalliance https://t.co/cfsYlbIJSL
170,1419922530429808641,2021-07-27 07:28:06,"Nairobi, Kenya","Tanzanian Minister of Health Doroth Gwajima said @SuluhuSamia’s gov't plans to vaccinate 60% of all Tanzanians.

Gwajima noted that the launch of the vaccination exercise sets a precedent for the nation in advancing the fight against COVID-19. #tukonews 
https://t.co/tmKhwyqCWI"
171,1419915782914514957,2021-07-27 07:01:18,"Nairobi, Kenya",Please I will request MOH to give you my dose of covid 19 vaccine. https://t.co/ID0CybUkwR
172,1419912483880554513,2021-07-27 06:48:11,"Nairobi, Kenya","COVID-19 VACCINATION UPDATE 
2nd dose vaccine will be issued on Tuesday 27th July &amp; Wednesday 28th July 2021 for those who received their first dose 8 weeks ago or more.

Doctors Plaza car Park, Main Hospital. 

STRICTLY BY APPOINTMENT. Booking via https://t.co/XupVMk8GLV https://t.co/278Nv9wghC"
173,1419911685582868490,2021-07-27 06:45:01,"Nairobi, Kenya","You can be vaccinated against Covid-19, later get infected.
This week on the Health series will be answering ;
1:Why does such occasions happen 
2:How does it happen?
3; Then what's the importance of vaccination?
Info will be updated on the site https://t.co/1exdxnc6sZ on Friday https://t.co/ZLLrMZlELD"
174,1419908633618534417,2021-07-27 06:32:53,"Nairobi, Kenya","Oil prices were steady on Tuesday with investors betting tight supply and rising vaccination rates will help offset any impact on demand due to surging COVID-19 cases worldwide.
https://t.co/8HnyMKC1ws"
175,1419907290279432203,2021-07-27 06:27:33,"Nairobi, Kenya",Pfizer Astra-Zeneca Jab Mix Effective Against COVID-19. https://t.co/1R6NsVceTk #vaccine https://t.co/vf19cRUZx6
176,1419902649118253059,2021-07-27 06:09:06,"Nairobi, Kenya",Moderna may expand pediatric COVID-19 vaccine trial https://t.co/JZEI027PVu https://t.co/QZD2YlT1kU
177,1419901615407046656,2021-07-27 06:05:00,"Nairobi, Kenya","Lessons for #Somalia: Integrating climate considerations into vaccine readiness assessments &amp; deployment planning is a critical first step &amp; should cover cold chains’ exposure to climate-related hazards. 
@UNinSomalia
@MoH_Somalia
@WHOSom
@unicefsomalia
https://t.co/XlAGfCVwZe https://t.co/tfcpWlvlA8"
178,1419899814758830086,2021-07-27 05:57:50,"Nairobi, Kenya","Mixed AstraZeneca-Pfizer shot boosts COVID antibody level – study

https://t.co/LlvWUvMnnp"
179,1419894449660907520,2021-07-27 05:36:31,🇰🇪,.⁦@WHO⁩ : “A high price per COVID-19 vaccine dose relative to other vaccines and delivery costs could put a huge strain on fragile health systems and undermine routine immunization and essential health services.” https://t.co/EnhOp3axks
180,1419887490736009229,2021-07-27 05:08:52,Nairobi City,"While developed countries are having excess COVID vaccines and is begging and bribing their citizens to get vaccinated,the global south has acute shortages and the citizens are begging and bribing to get it.
STOP VACCINE APARTHEID NOW!!
@kmpdu @Davji @peoplesvaccine"
181,1419886508790722590,2021-07-27 05:04:58,"Nairobi, Kenya","Increasing numbers of young people with #COVID19 are being admitted to hospitals, including to ICU; doctors have said, begging them not to “suffer unnecessarily” &amp; to get the vaccine. Via the @guardian: https://t.co/uu0DxoT6fv @MOH_Kenya @YEDNetworkKe @CHReaDKenya @EAC_Dialogue"
182,1419882992936357889,2021-07-27 04:51:00,NAIROBI,It seems the clinical trials of #Covid19 vaccine didn't make conclusive evidence that vaccine can withstand more lethal variants. Israel has virtually its entire population vaccinated but variant has resurged exponentially. Maybe less severe @YatichN
183,1419783478246219785,2021-07-26 22:15:34,"Nairobi, Kenya",A jab in the comfort of home and other ways Alberta’s COVID-19 vaccine hesitant are being convinced https://t.co/lbHL5eW3sg https://t.co/9eNsAH0xeF
184,1419768636877774853,2021-07-26 21:16:35,Nairobi,"Global Health Diplomacy: ""a self-interested argument for America to play the leading role, too: An international vaccine program is an investment in the U.S. economy, an act of national security and a good bet on individual good health"". https://t.co/0d856JHROS"
185,1419756352642199560,2021-07-26 20:27:46,"Nairobi, Kenya","Natural Immunity to COVID vs Vaccine Immunity https://t.co/UCmmXZqWGF via @YouTube  This is a conversation worth having, and continuing to follow as we gain a better understanding of this disease and our bodies ability to fight back."
186,1419754074887630849,2021-07-26 20:18:43,"Nairobi, Kenya","254 FRONT PAGES | Saturday, July 24, 2021

@NationAfrica | Court gives nod to postpone election

@StandardKenya | Kinoti under fire

@Taifa_Leo | MAAFISA WALISHA RAIA SUMU

@The_EastAfrican | China, US spar in Africa over Covid vaccine

#NewsStand254 https://t.co/UZKAOfvy8C"
187,1419730508079054853,2021-07-26 18:45:05,"Nairobi, Kenya","#VaccineApartheid is a not novel phenomenon. Countries in Africa are in hurdles trying to access COVID-19 vaccines, vaccinating 3% only of their population. While in richer countries (have higher vaccination rates) are worried about an unvaccinated animal! INSANE!
#VaccineEquity https://t.co/FOlmgHl7Qn"
188,1419723366261534722,2021-07-26 18:16:42,Muthaiga,"Because majority of African nations are poor ,the potential market for a COVID vaccine developed locally is not sufficiently feasible for huge drug manufacturers to invest billions in vaccines with no returns"
189,1419722207148658690,2021-07-26 18:12:06,"Nairobi, Kenya","Covid Vaccine Is Growing Less Effective, but Still Prevents Severe Disease: BioNTech – Barron’s https://t.co/uM9ISMh7to https://t.co/npc6WZ0Zig"
190,1419720715792568329,2021-07-26 18:06:10,"Nairobi, Kenya",Radio host hospitalized with COVID-19 after skipping vaccine https://t.co/uXaIxgY4td https://t.co/DT2dyj0seX
191,1419697071553142786,2021-07-26 16:32:13,"Nairobi , Kenya","What information do you know about Covid-19 Vaccination? Where is/was your source of information? @BakeKenya @dw_akademie @EUinKenya
#Covid19ResponseInAfricaTFRI https://t.co/D3UMFeWK7z"
192,1419691621160038403,2021-07-26 16:10:33,"Rongai, Kenya",".@BAKEKenya is hosting a Twitter Space on critical topics around COVID-19 in Africa such as fake news and misinformation. Also, the team will talk about vaccination and spotlight some of the impactful solutions to mitigate the pandemic. #Covid19ResponseInAfricaTFRI https://t.co/vP24fry7sZ"
193,1419665056816680965,2021-07-26 14:25:00,"Nairobi, Kenya","The slow rollout of Covid-19 vaccination could slow Kenya’s economic recovery until 2024, a new report says. Only two in every 100 Kenyans have been vaccinated.
#Thisistheday https://t.co/PgQLbSllhw"
194,1419662540083138562,2021-07-26 14:15:00,"Nairobi, Kenya","The government of Tanzania has been boosted in its fight against coronavirus following the donation of 1, 058,400 Johnson &amp; Johnson’s Janssen ) vaccine from the government of the US. The consignment was delivered through COVAX in coordination with the African Union.
#Thisistheday https://t.co/okiB0ZzpPu"
195,1419653422979198980,2021-07-26 13:38:46,"Nairobi, Kenya","Seventy-three teachers have died of Covid-19 since the first case was reported, while another 454 have recovered, TSC has said. Chief executive Nancy Macharia confirmed that158,678 teachers have received at least the first vaccination jab. 
#Thisistheday"
196,1419651317308530688,2021-07-26 13:30:24,"Nairobi, Kenya","Covid-19 Vaccination notice:
We do not administer the Covid-19 vaccination outside our main hospital in Parklands. To book for a slot log onto our website on https://t.co/ejurucooi4 https://t.co/sM32YrznH2"
197,1419649174681829378,2021-07-26 13:21:53,"Nairobi, Kenya","Social media was awash with misinformation on Covid19 and vaccines throughout the early phase of this pandemic. But with time, only science has stood the test of time. The Covid19 viral disease is real. We must embrace current vaccines and scaleup vaccination #healthilliteracy https://t.co/AeF4NOjqJ7"
198,1419643493300019200,2021-07-26 12:59:19,"Nairobi, Kenya",Which hospitals in Nairobi are currently administering the 2nd COVID Vaccine…please help 🤗
199,1419643327587127297,2021-07-26 12:58:39,Nairobi.,"Dear Kenyans, Please;
1. Wear Yours Masks
2. Sanitize as Much
3. Keep Your Social Distance
4. Stay Home if you no urgent errands.
5. Work from Home if you can.
6. Get the Vaccine if you have not yet gotten it. 

COVID-19 cases are on the increase. @MOH_Kenya"
200,1419642030045777933,2021-07-26 12:53:30,"Nairobi, Kenya","The game-changer is that one can distribute the [powder] vaccine extremely easily without the cold chain, and it can be administered without the need for healthcare providers https://t.co/4KzEvBKDIP"
201,1419633012019449860,2021-07-26 12:17:40,"Nairobi, Kenya","""It uses manufactured Covid-19 virus proteins (unlike Pfizer, Moderna and Astra Zeneca which use RNA or DNA that code for these proteins), and can withstand temperatures of up to 40C.""

It's the potential to eradicate cold chain for me 👏🏿 https://t.co/38dIJYYruN"
202,1419622180367880198,2021-07-26 11:34:37,"Nairobi, Kenya","TSC boss Macharia says 73 teachers have died of COVID since 2020; 158,678 have received first vaccination jab. #Covid19KE https://t.co/J82YaKM8F9"
203,1419605597272502272,2021-07-26 10:28:44,"Nairobi, Kenya","Could Covid vaccine be taken as a pill?
 https://t.co/7cZkrU9zGa"
204,1419596528751161348,2021-07-26 09:52:41,"Nairobi, Kenya","Covid-19 Vaccine Development @MOH_Kenya  Task Force chair, Dr. Willis Akhwale, says Kenya will start receiving adequate doses of AstraZeneca vaccine, Pfizer and Johnson and Johnson vaccines from  next week.

#ThisIsKBC 

^CG https://t.co/lvoZJvpTyA"
205,1419582149213163521,2021-07-26 08:55:33,"Nairobi, Kenya.","TSC boss Macharia says 73 teachers have died of COVID since 2020; 158,678 have received first vaccination jab. #Covid19KE https://t.co/9KMcxaxVPr"
206,1419569256413470720,2021-07-26 08:04:19,Nairobi,Where are you getting the COVID vaccine from?
207,1419564998595158016,2021-07-26 07:47:24,"Nairobi, Kenya","""27.1 percent of teachers are fully vaccinated. We still have a big gap,"" Dr Willis Akhwale, Covid-19 Vaccine Development Task Force Chairperson. #TeacherPreparedness"
208,1419560680500252672,2021-07-26 07:30:15,"Nairobi, Kenya","Covid-19: Ministry data shows vaccine injustice
 https://t.co/gf26oOEnGK"
209,1419544902145351681,2021-07-26 06:27:33,"Nairobi, Kenya",Could Covid vaccine be taken as a pill? https://t.co/SWq57Y8bWv
210,1419542233452326914,2021-07-26 06:16:56,Mbale ,Kindly Mr.Director @OfwonoOpondo  with all the problems making Ugandans not  sleep in the middle of a pandemic this is what you chose to see... You made me think the 20million vaccine doses consignment finally is in Ugandan space @SamsonKasumba @PatriqKanyomozi @IamApass https://t.co/oPZhfDcFTw
211,1419525386015318018,2021-07-26 05:10:00,Nairobi,"“But hospitalisation rates are four times lower. That's massive!” A four-fold improvement is brilliant, and I’m grateful to the vaccine scientists. But beware of linear thinking. 4-fold is two doublings. @ProfColinDavis
https://t.co/JefNgjTyis COVID-19
https://t.co/Fap07euym8"
212,1419519640443756545,2021-07-26 04:47:10,"Nairobi, Kenya","Kenya is all about connections. The private firm that imported Russian Covid Vaccine Sputnik V into KE intended to ship in 1million jabs &amp; resell them at a profit of 2500/jab.
A 2.5 billion profit. It had connections to a Saudi Royal. Not to Russian govt.

https://t.co/5tZcnvLdYE"
213,1419485828582105090,2021-07-26 02:32:48,"Nairobi, Kenya","Kenya will receive the first batch of 13 million COVID-19 vaccine shots from Johnson &amp; Johnson (JNJ.N) in August 2021. 

#ChanjoKwaWote"
214,1419485229799010305,2021-07-26 02:30:26,"Nairobi, Kenya",France approves restaurant COVID pass and vaccine rules https://t.co/0pEDl79HBy https://t.co/hAXCExjGsD
215,1419485160479727616,2021-07-26 02:30:09,"Nairobi, Kenya",Dr. David Agus on COVID vaccine booster shots and projection of deadly surge in October https://t.co/tQFm2RNSBz https://t.co/8faRkzd0pE
216,1419386153845805057,2021-07-25 19:56:44,"Nairobi, Kenya","Covid take-up is very slow in Kenya because of lack of proper communication and people lacking ""trust"" in the present regime ,from grassroots level to the national level, our people must be told the importance of vaccination against covid."
217,1419372001823690755,2021-07-25 19:00:30,"Kericho,kenya","If Covid vaccine is availed ,will you be vaccinated?"
218,1419350248175153158,2021-07-25 17:34:04,,"SINGLE dose of the Oxford/AstraZeneca Covid jab will keep nine out of ten people out of hospital and prevent seven out of ten cases, a study claims.
#AstraZeneca #GetVaccinatedNow
, @Gok #VaccinesWork @MOH_Kenya"
219,1419348594721755141,2021-07-25 17:27:29,Nairobi,"Wadau, where can one get the first dose of the #Covid_19 vaccine huku Kanairo?"
220,1419343253053263872,2021-07-25 17:06:16,"Nairobi, Kenya",Like  the covid vaccine is hiding in there. https://t.co/4VRJsIh4S2
221,1419342945061380096,2021-07-25 17:05:02,"Nairobi, Kenya","UK Minister Sorry For 'Poor Choice Of Word' Over Vaccine Policy  |  #COVID19 #News 

Read More https://t.co/NhNzwb8twO"
222,1419327210964627457,2021-07-25 16:02:31,"Nairobi, Kenya",A number of the Astrazeneca coronavirus vaccine doses donated by Denmark to Kenya are due to expire next week.
223,1419323833262161920,2021-07-25 15:49:06,Nairobi Kenya,Tanzania receives more than one million doses of the Johnson and Johnson coronavirus vaccine.
224,1419322893884968966,2021-07-25 15:45:22,"Nairobi, Kenya",Israel Says Pfizer COVID Vaccine is 39% Effective against Delta Variant - https://t.co/pCE26hJ3fX
225,1419312150519103491,2021-07-25 15:02:40,"Nairobi, Kenya",Study:New data from Israel confirms the possibility that the Pfizer coronavirus vaccine's protection is waning.
226,1419310543291260937,2021-07-25 14:56:17,"Nairobi, Kenya",I think the same family planning pills phobia kibaki was facing at that time is the same phobia currently with covid vaccine.civic education is key.. https://t.co/FDqYE71GxY
227,1419299342758907906,2021-07-25 14:11:47,"Nairobi, Kenya.",Can I sue the government for not providing the covid vaccine for me if I do get covid?
228,1419292756887982080,2021-07-25 13:45:37,"Nairobi, Kenya",Israel Says Pfizer COVID Vaccine is 39% Effective against Delta Variant - https://t.co/KRDRPqwD5R
229,1419272297551106048,2021-07-25 12:24:19,"Nairobi, Kenya","The U.S is donating at least 1,058,400 doses of the Johnson &amp; Johnson coronavirus vaccine to Tanzania."
230,1419261525831917572,2021-07-25 11:41:31,"Abuja, Nigeria","once you post anything covid or vaccine related, they just put up the link to the information center."
231,1419242787430612997,2021-07-25 10:27:03,NAIROBI,Is the Chinese Covid-19 vaccine diplomacy failing?  https://t.co/ga66yAKuJR
232,1419228636314574850,2021-07-25 09:30:49,"Nairobi, Kenya","This was the first time #CovidVaccine arrived in Kenya courtesy of Oxford-Astrazeneca arrived in Kenya. 
Kenyans who received the first shot of COVID-19 vaccine remain with questions if they will get the second shot? 

#VaccineEquity #Covid19KE https://t.co/dc0MEwyH3z"
233,1419224878214000641,2021-07-25 09:15:53,"Nairobi, Kenya","Don't get into arguments and sell the idea of vaccination #Covid_19
#antivaxxers https://t.co/5k8MFrdwNc"
234,1419189851774128132,2021-07-25 06:56:42,"Nairobi, Kenya","US gives Tanzania over 1m Covid-19 vaccine doses

The government plans to vaccinate at least 60 percent of all Tanzanians

https://t.co/0GmJCfOmCG https://t.co/TEQJ88ZlG3"
235,1419186651771846656,2021-07-25 06:43:59,Nairobi,With millions of money that kenyatta family has...cant they buy kenyans even 10 million doses of covid vaccine ??....i wish i was rich ningenunulia ata watu  1M iyo vaccine for Free! God bless kenya.@OleItumbi @ahmednasirlaw @WilliamsRuto @MigunaMiguna @kipmurkomen
236,1419183143400181760,2021-07-25 06:30:03,Nairobi,"US gives Tanzania over 1m Covid-19 vaccine doses

The government plans to vaccinate at least 60 percent of all Tanzanians

https://t.co/8n1wvIhRxP https://t.co/stbcmgyYEO"
237,1419155003520978945,2021-07-25 04:38:14,"Nairobi, Kenya",Which covid-19 vaccine is the most widely accepted for international travel? | The Economist https://t.co/Q2c9KhsIPN
